node,homodimer,homotrimer,homotetramer,heterodimer,heterotrimer,heterotetramer,heteropentamer,heterohexamer,heteroheptamer,heterooctamer,heterononamer,heterodecamer,in_complex,complex_partners,complex_count_unknown,complex_count
AT1G13930,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G13950,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G13960,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G13980,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14030,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14070,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14150,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14170,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14280,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14300,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14320,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14380,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14390,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14410,0,0,1,0,0,0,0,0,0,0,0,0,1,,0,1
AT1G14510,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14610,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14620,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14640,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14650,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14720,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14730,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14740,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14810,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14830,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14850,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14900,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14920,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14930,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14960,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G14980,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15130,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15140,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15200,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15210,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15215,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15250,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15290,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15310,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15570,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15690,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15730,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15750,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15770,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15772,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15780,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15810,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15820,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15850,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15890,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15910,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15930,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G15980,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16030,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16080,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16130,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16180,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16240,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16290,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16330,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16350,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16470,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16520,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16530,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16610,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16690,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16700,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16720,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16740,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16760,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16780,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16790,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16820,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16860,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16880,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G16970,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17050,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17110,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17140,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17160,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17170,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17180,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17220,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17260,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17290,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17340,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17360,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17370,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17420,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17455,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17470,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17500,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17550,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17590,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17615,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17650,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17665,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17720,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17730,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17745,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17760,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17770,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17840,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17860,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17880,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17890,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17960,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G17980,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18040,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18070,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18080,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18130,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18150,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18160,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18180,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18200,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18260,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18270,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18330,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18340,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18370,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18450,0,0,0,0,0,0,0,0,0,0,0,0,1,AT1G01160;AT1G06500;AT1G20670;AT1G21700;AT1G32730;AT1G50620;AT1G58025;AT1G76380;AT1G76380/F15M4_12;AT2G28290;AT2G33610;AT2G46020;AT2G47620;AT3G01890;AT3G03460;AT3G06010;AT3G08020;AT3G17590;AT3G18380;AT3G20280;AT3G22990;AT3G52100;AT3G60830;AT4G00850;AT4G22320;AT4G22320/T10I14_150;AT4G34430;AT5G07940;AT5G07970;AT5G07980;AT5G14170;AT5G17510;AT5G19310;AT5G28640;AT5G55040;AT5G55210,3,3
AT1G18500,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18540,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18550,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18660,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18690,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18800,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18830,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G18850,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G19100,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G19110,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G19120,0,0,0,0,0,0,0,0,0,1,0,0,1,AT1G03330;AT1G21190;AT1G76860;AT1G79090;AT2G03870;AT2G43810;AT3G22270;AT3G59810;AT4G14990;AT5G27720;AT5G48870,0,12
AT1G19150,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G19180,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G19270,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G19350,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G19520,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G19550,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G19570,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G19580,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G19650,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G19750,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G19800,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G19835,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G19850,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G19860,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G19870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G19890,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G19920,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20010,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20020,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20050,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20065,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20090,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20110,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20140,0,0,0,0,0,1,0,0,0,0,0,0,1,AT1G02980;AT2G39940;AT3G42830;AT3G62980;AT4G02570;AT5G20570,0,8
AT1G20200,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20220,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20225,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20260,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20330,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20340,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20380,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20410,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20450,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20480,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20540,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20550,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20580,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20590,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20610,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20620,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20630,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20640,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20700,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20760,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20840,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20850,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20920,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20930,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20940,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20950,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20960,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G20970,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G21080,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G21100,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G21130,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G21160,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G21190,0,0,0,0,0,0,0,0,1,1,0,0,1,AT1G03330;AT1G19120;AT1G65700;AT1G79090;AT2G03870;AT2G43810;AT3G14080;AT3G22270;AT3G59810;AT4G14990;AT5G27720;AT5G48870,0,14
AT1G21250,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G21270,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G21350,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G21380,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G21400,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G21410,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G21560,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G21630,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G21660,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G21690,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G21700,0,0,0,0,0,0,0,0,0,0,0,0,1,AT1G01160;AT1G18450;AT1G20670;AT1G76380;AT1G76380/F15M4_12;AT2G46020;AT3G01890;AT3G03460;AT3G60830;AT4G00850;AT4G22320;AT4G22320/T10I14_150;AT5G14170;AT5G17510;AT5G28640;AT5G55040;AT5G55210,1,1
AT1G21720,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G21750,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G21780,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G21900,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G21980,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G22080,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G22150,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G22275,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G22280,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G22290,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G22300,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G22360,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G22410,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G22440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G22530,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G22700,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G22710,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G22760,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G22770,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G22780,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G22840,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G22920,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G22970,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G23080,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G23170,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G23190,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G23290,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G23310,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G23410,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G23490,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G23560,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G23710,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G23740,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G23800,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G23820,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G23860,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G23900,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G23935,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G23980,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G24020,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G24050,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G24160,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G24180,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G24190,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G24260,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G24280,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G24290,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G24300,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G24310,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G24360,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G24460,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G24490,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G24510,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G24590,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G24706,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G24909,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G25260,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G25280,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G25310,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G25350,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G25490,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G25540,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G26110,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G26160,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G26230,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G26260,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G26460,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G26470,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G26480,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G26550,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G26570,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G26630,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G26670,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G26750,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G26830,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G26850,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G26880,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G26910,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G26960,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27020,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27030,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27070,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27090,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27100,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27160,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27190,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27310,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27400,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27430,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27450,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27595,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27630,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27650,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27660,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27680,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27695,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27750,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27752,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27840,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27850,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27940,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G27970,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G28060,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G28120,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G28130,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G28180,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G28200,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G28290,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G28350,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G28410,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G28420,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G28480,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G28490,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G28760,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G28960,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29030,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29150,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29170,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29200,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29220,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29250,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29260,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29310,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29330,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29400,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29670,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29690,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29880,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29900,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29910,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29920,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29930,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29940,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29965,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29970,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G29990,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G30070,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G30120,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G30210,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT1G30230,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
