source,target,label,evidence_count,source_files,sources,methods
AT2G02540,AT5G53200,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT5G54067,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT5G65410,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:16428600,Two-hybrid
AT2G02540,AT5G67180,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02560,AT2G19080,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT2G02560,AT2G25000,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT2G02560,AT3G21175,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT2G02560,AT3G47620,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21798944,Two-hybrid
AT2G02560,AT4G02570,in vitro,3,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:15208391; PUBMED:15208392; PUBMED:18550827,Reconstituted Complex; Two-hybrid
AT2G02560,AT4G08150,in vitro,3,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:21798944; PUBMED:32612234,Two-hybrid; Y2H
AT2G02560,AT5G46210,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:16844902,Two-hybrid
AT2G02560,AT5G61010,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT2G02570,AT4G14716,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21952135,Two-hybrid
AT2G02710,AT4G26850,in vitro,3,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:17982713; PUBMED:21798944,Two-hybrid; Y2H
AT2G02710,AT5G55120,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:17982713; PUBMED:21798944,Two-hybrid
AT2G02740,AT3G11630,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:32545358,Reconstituted Complex
AT2G02740,AT3G45170,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02740,AT4G35550,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02760,AT2G44950,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:18849490,Two-hybrid
AT2G02760,AT5G03240,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:16339806,Reconstituted Complex
AT2G02780,AT2G23300,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT2G24130,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT2G24230,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT2G41820,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT2G45340,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT3G17840,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT3G20190,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT3G21340,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT3G46330,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT3G46340,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT3G47570,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT3G51740,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT3G57830,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT4G20940,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT4G22730,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT4G23740,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT4G26540,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT4G28490,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT4G28650,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT4G29180,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT4G34220,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT5G01950,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT5G16590,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT5G25930,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT5G35390,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT5G43020,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT5G45780,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT5G49760,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT5G62710,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT5G63710,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02780,AT5G65700,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02800,AT3G51920,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:17360592,Reconstituted Complex
AT2G02800,AT5G28770,in vitro,1,Table S1.xlsx,Yazaki et al. 2016,in vitro
AT2G02800,AT5G37780,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:17360592,Reconstituted Complex
AT2G02810,AT4G19030,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT2G02810,AT4G35580,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT2G02810,AT5G22290,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21798944,Two-hybrid
AT2G02810,AT5G66680,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT2G02820,AT2G43790,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:19095804,Biochemical Activity
AT2G02820,AT3G45640,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:19095804,Biochemical Activity
AT2G02820,AT4G01370,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:19095804,Biochemical Activity
AT2G02820,AT4G11330,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:19095804,Biochemical Activity
AT2G02860,AT2G02860,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:12689351,PCA
AT2G02860,AT2G04050,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT2G02860,AT2G05630,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT2G02860,AT2G13650,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT2G02860,AT2G17430,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT2G02860,AT3G05165,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT2G02860,AT3G06100,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT2G02860,AT3G17700,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT2G02860,AT3G55090,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT2G02860,AT3G56200,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT2G02860,AT4G04760,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT2G02860,AT4G35290,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT2G02860,AT5G04770,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT2G02860,AT5G15240,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT2G02860,AT5G50440,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT2G02860,AT5G55470,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT2G02870,AT5G42190,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:12795696; PUBMED:21798944,Two-hybrid
AT2G02950,AT2G18790,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:10348744,Reconstituted Complex; Two-hybrid
AT2G02950,AT2G36960,in vitro,1,Table S1.xlsx,Arabidopsis consortium,Y2H
AT2G02950,AT2G39760,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT2G02950,AT3G45780,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:16777956,Reconstituted Complex
AT2G02950,AT4G01090,in vitro,1,Table S1.xlsx,Arabidopsis consortium,Y2H
AT2G02950,AT5G64330,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:16777956,Reconstituted Complex
AT2G02960,AT2G27290,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT2G02960,AT2G43420,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT2G02960,AT3G66654,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT2G02960,AT4G30850,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT2G02960,AT5G49540,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT2G02960,AT5G52420,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT2G02990,AT3G10260,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21798944,Two-hybrid
AT2G02990,AT3G16310,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT2G02990,AT3G60600,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21798944,Two-hybrid
AT2G02990,AT4G19030,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21798944,Two-hybrid
AT2G02990,AT5G22290,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21798944,Two-hybrid
AT2G03050,AT2G35605,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G03050,AT2G46680,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G03050,AT2G46770,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G03050,AT4G35550,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G03050,AT5G18037,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G03050,AT5G37260,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G03050,AT5G45300,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G03070,AT2G43410,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:37565662,Two-hybrid
AT2G03120,AT3G16310,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21798944,Two-hybrid
AT2G03120,AT3G60600,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21798944,Two-hybrid
AT2G03120,AT4G19030,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21798944,Two-hybrid
AT2G03120,AT4G26450,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21798944,Two-hybrid
AT2G03120,AT4G26455,in vitro,1,Table S1.xlsx,Arabidopsis consortium,Y2H
AT2G03120,AT4G35580,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT2G03120,AT5G22290,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT2G03120,AT5G41600,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT2G03140,AT4G00355,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:25281689,Two-hybrid
AT2G03150,AT3G06590,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:24009530,PCA; Two-hybrid
AT2G03160,AT3G03360,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,(Kuroda et al. 2012); PUBMED:23166809,PCA; Y2H
AT2G03160,AT3G04660,in vitro,1,Table S1.xlsx,(Kuroda et al. 2012),Y2H
AT2G03160,AT3G06240,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03160,AT3G17540,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03160,AT3G21130,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03160,AT3G22940,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03160,AT3G57580,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03160,AT3G58940,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03160,AT3G62440,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22018967,Two-hybrid
AT2G03160,AT4G02570,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:16412087,Two-hybrid
AT2G03160,AT4G02740,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:12795696,Two-hybrid
AT2G03160,AT4G05460,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03160,AT4G08980,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:12795696; PUBMED:23166809,Two-hybrid
AT2G03160,AT4G12560,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:19682297,Two-hybrid
AT2G03160,AT4G19940,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03160,AT4G39760,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03160,AT5G41490,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03160,AT5G49610,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03160,AT5G52120,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:12795696,Two-hybrid
AT2G03160,AT5G57360,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:12795696,Two-hybrid
AT2G03170,AT2G14710,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT2G16220,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT2G17020,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT2G17030,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT2G18915,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:15310821,Two-hybrid
AT2G03170,AT2G25490,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT2G31470,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT2G43270,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT3G03360,in vitro,3,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,(Kuroda et al. 2012); PUBMED:23166809,PCA; Two-hybrid; Y2H
AT2G03170,AT3G04660,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,(Kuroda et al. 2012); PUBMED:23166809,Two-hybrid; Y2H
AT2G03170,AT3G06240,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT3G08750,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT3G10430,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT3G13830,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT3G16210,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT3G16580,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT3G17540,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT3G18720,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT3G19560,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT3G21130,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT3G23880,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT3G24760,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT3G26000,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:12795696,Two-hybrid
AT2G03170,AT3G26010,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT3G57580,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT3G61590,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:14749489,Two-hybrid
AT2G03170,AT3G63060,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21831845,Two-hybrid
AT2G03170,AT4G02440,in vitro,3,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:16412087; PUBMED:23166809,FRET; Two-hybrid
AT2G03170,AT4G02570,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:16412087,Two-hybrid
AT2G03170,AT4G05460,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT4G08980,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT4G12560,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:19682297; PUBMED:23166809,Two-hybrid
AT2G03170,AT4G19930,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT4G19940,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G03170,AT4G39550,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:14749489,Two-hybrid
