experiment,source_file,source_row,source_protein,source_gene_name,mapping_accession,protein_accession,protein_gene_name_match,gene,mapping_status,selection_rank,selected_for_wide_table,Tm,R2,RSE
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2326,Q94K85,Q94K85,Q94K85,Q94K85,True,,unmapped_to_nodes,,False,52.0464833,0.995319339,0.028912558
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2327,Q94K97,Q94K97,Q94K97,Q94K97,True,,unmapped_to_nodes,,False,50.23917173,0.989809826,0.047222103
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2328,Q94KE3,Q94KE3,Q94KE3,Q94KE3,True,,unmapped_to_nodes,,False,56.32383481,0.995478614,0.031161636
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2329,Q94KI8,Q94KI8,Q94KI8,Q94KI8,True,,unmapped_to_nodes,,False,59.92026055,0.982209786,0.043818384
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2330,Q96242,Q96242,Q96242,Q96242,True,,unmapped_to_nodes,,False,52.1102755,0.993449059,0.036904295
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2333,Q96252,Q96252,Q96252,Q96252,True,,unmapped_to_nodes,,False,54.35695823,0.984235278,0.054453983
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2346,Q96500,Q96500,Q96500,Q96500,True,,unmapped_to_nodes,,False,59.4926268,0.977850165,0.058729737
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2347,Q96514,Q96514,Q96514,Q96514,True,,unmapped_to_nodes,,False,51.51039124,0.997215919,0.024936936
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2348,Q96520,Q96520,Q96520,Q96520,True,,unmapped_to_nodes,,False,63.56166862,0.991869947,0.031685919
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2352,Q9ASQ2,Q9ASQ2,Q9ASQ2,Q9ASQ2,True,,unmapped_to_nodes,,False,55.50155145,0.987714188,0.045314231
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2353,Q9ASR1,Q9ASR1,Q9ASR1,Q9ASR1,True,,unmapped_to_nodes,,False,53.13539456,0.997242819,0.026781784
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2356,Q9AST9,Q9AST9,Q9AST9,Q9AST9,True,,unmapped_to_nodes,,False,44.60030159,0.987193257,0.049964359
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2357,Q9ASU1,Q9ASU1,Q9ASU1,Q9ASU1,True,,unmapped_to_nodes,,False,53.2540066,0.978777783,0.076776768
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2359,Q9ASX5,Q9ASX5,Q9ASX5,Q9ASX5,True,,unmapped_to_nodes,,False,48.42846458,0.997717104,0.022130907
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2360,Q9ASY8,Q9ASY8,Q9ASY8,Q9ASY8,True,,unmapped_to_nodes,,False,54.30763275,0.988026987,0.051809169
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2361,Q9AT00,Q9AT00,Q9AT00,Q9AT00,True,,unmapped_to_nodes,,False,54.74078387,0.986898781,0.052436903
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2362,Q9AV97,Q9AV97,Q9AV97,Q9AV97,True,,unmapped_to_nodes,,False,59.99174486,0.995874244,0.026079036
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2364,Q9C4Z7,Q9C4Z7,Q9C4Z7,Q9C4Z7,True,,unmapped_to_nodes,,False,53.5055397,0.991423329,0.042169544
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2367,Q9C509,Q9C509,Q9C509,Q9C509,True,,unmapped_to_nodes,,False,51.13746726,0.984876795,0.053964217
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2370,Q9C524,Q9C524,Q9C524,Q9C524,True,,unmapped_to_nodes,,False,52.59930502,0.998465175,0.01946775
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2371,Q9C535,Q9C535,Q9C535,Q9C535,True,,unmapped_to_nodes,,False,54.42188504,0.995962088,0.029615101
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2375,Q9C5C5,Q9C5C5,Q9C5C5,Q9C5C5,True,,unmapped_to_nodes,,False,54.41211793,0.993588109,0.036715163
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2377,Q9C5D0,Q9C5D0,Q9C5D0,Q9C5D0,True,,unmapped_to_nodes,,False,54.69523713,0.998351446,0.018490808
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2379,Q9C5F3,Q9C5F3,Q9C5F3,Q9C5F3,True,,unmapped_to_nodes,,False,62.08950614,0.978797993,0.053919876
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2380,Q9C5F4,Q9C5F4,Q9C5F4,Q9C5F4,True,,unmapped_to_nodes,,False,57.83543682,0.994321136,0.028985123
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2381,Q9C5G6,Q9C5G6,Q9C5G6,Q9C5G6,True,,unmapped_to_nodes,,False,49.03517938,0.984677118,0.05565185
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2382,Q9C5H6,Q9C5H6,Q9C5H6,Q9C5H6,True,,unmapped_to_nodes,,False,54.05601329,0.995273848,0.036445099
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2383,Q9C5I1,Q9C5I1,Q9C5I1,Q9C5I1,True,,unmapped_to_nodes,,False,48.80799134,0.989558674,0.049962481
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2384,Q9C5J7,Q9C5J7,Q9C5J7,Q9C5J7,True,,unmapped_to_nodes,,False,54.08598547,0.996880512,0.027558746
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2388,Q9C5N3,Q9C5N3,Q9C5N3,Q9C5N3,True,,unmapped_to_nodes,,False,54.88992609,0.9950012,0.031441997
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2392,Q9C5W3,Q9C5W3,Q9C5W3,Q9C5W3,True,,unmapped_to_nodes,,False,49.10228116,0.982967685,0.062779239
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2393,Q9C5Y0,Q9C5Y0,Q9C5Y0,Q9C5Y0,True,,unmapped_to_nodes,,False,55.79175895,0.996984457,0.024517206
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2398,Q9C666,Q9C666,Q9C666,Q9C666,True,,unmapped_to_nodes,,False,55.00009674,0.988909194,0.043114965
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2399,Q9C681,Q9C681,Q9C681,Q9C681,True,,unmapped_to_nodes,,False,61.54430526,0.914034244,0.124641236
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2404,Q9C6I8,Q9C6I8,Q9C6I8,Q9C6I8,True,,unmapped_to_nodes,,False,63.11209856,0.872048517,0.115472302
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2405,Q9C6S7,Q9C6S7,Q9C6S7,Q9C6S7,True,,unmapped_to_nodes,,False,47.3959956,0.994139884,0.036108836
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2407,Q9C712,Q9C712,Q9C712,Q9C712,True,,unmapped_to_nodes,,False,53.43947681,0.987037772,0.053033808
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2409,Q9C718,Q9C718,Q9C718,Q9C718,True,,unmapped_to_nodes,,False,45.44399698,0.989439548,0.047938153
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2410,Q9C723,Q9C723,Q9C723,Q9C723,True,,unmapped_to_nodes,,False,54.51328611,0.99292517,0.041375498
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2413,Q9C7F7,Q9C7F7,Q9C7F7,Q9C7F7,True,,unmapped_to_nodes,,False,57.44255836,0.95404674,0.075813792
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2414,Q9C7S3,Q9C7S3,Q9C7S3,Q9C7S3,True,,unmapped_to_nodes,,False,64.62305566,0.97816425,0.046367277
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2416,Q9C803,Q9C803,Q9C803,Q9C803,True,,unmapped_to_nodes,,False,57.7476352,0.987030971,0.042382872
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2417,Q9C820,Q9C820,Q9C820,Q9C820,True,,unmapped_to_nodes,,False,53.13808261,0.986163966,0.054304327
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2418,Q9C826,Q9C826,Q9C826,Q9C826,True,,unmapped_to_nodes,,False,55.96269788,0.985480466,0.055801335
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2420,Q9C835,Q9C835,Q9C835,Q9C835,True,,unmapped_to_nodes,,False,55.36338675,0.995814896,0.029396155
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2422,Q9C884,Q9C884,Q9C884,Q9C884,True,,unmapped_to_nodes,,False,47.49313656,0.995809843,0.031152972
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2423,Q9C8D3,Q9C8D3,Q9C8D3,Q9C8D3,True,,unmapped_to_nodes,,False,56.42776222,0.991802938,0.043356263
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2424,Q9C8D7,Q9C8D7,Q9C8D7,Q9C8D7,True,,unmapped_to_nodes,,False,57.81584978,0.995944563,0.027893926
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2426,Q9C8H3,Q9C8H3,Q9C8H3,Q9C8H3,True,,unmapped_to_nodes,,False,53.23222643,0.990343261,0.049542949
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2429,Q9C8N0,Q9C8N0,Q9C8N0,Q9C8N0,True,,unmapped_to_nodes,,False,51.18019731,0.991119101,0.043966774
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2431,Q9C8P5,Q9C8P5,Q9C8P5,Q9C8P5,True,,unmapped_to_nodes,,False,52.76816834,0.997705162,0.022392903
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2432,Q9C8T3,Q9C8T3,Q9C8T3,Q9C8T3,True,,unmapped_to_nodes,,False,56.08824491,0.991650141,0.043743584
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2433,Q9C8W7,Q9C8W7,Q9C8W7,Q9C8W7,True,,unmapped_to_nodes,,False,62.7108358,0.970277402,0.057049177
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2434,Q9C8X4,Q9C8X4,Q9C8X4,Q9C8X4,True,,unmapped_to_nodes,,False,46.40171939,0.994254785,0.038019052
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2436,Q9C907,Q9C907,Q9C907,Q9C907,True,,unmapped_to_nodes,,False,58.56498066,0.991943548,0.036493574
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2437,Q9C909,Q9C909,Q9C909,Q9C909,True,,unmapped_to_nodes,,False,46.78034458,0.996667442,0.025814521
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2438,Q9C920,Q9C920,Q9C920,Q9C920,True,,unmapped_to_nodes,,False,56.68981222,0.995012561,0.031612866
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2442,Q9C9C0,Q9C9C0,Q9C9C0,Q9C9C0,True,,unmapped_to_nodes,,False,54.51104428,0.995515767,0.030776629
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2444,Q9C9C9,Q9C9C9,Q9C9C9,Q9C9C9,True,,unmapped_to_nodes,,False,54.15390551,0.999185682,0.01357799
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2445,Q9C9D0,Q9C9D0,Q9C9D0,Q9C9D0,True,,unmapped_to_nodes,,False,56.016113,0.993520004,0.038771462
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2446,Q9C9I5,Q9C9I5,Q9C9I5,Q9C9I5,True,,unmapped_to_nodes,,False,59.97783137,0.99622575,0.023094964
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2448,Q9C9K1,Q9C9K1,Q9C9K1,Q9C9K1,True,,unmapped_to_nodes,,False,59.25412811,0.988540091,0.045661635
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2452,Q9C9R4,Q9C9R4,Q9C9R4,Q9C9R4,True,,unmapped_to_nodes,,False,53.80735224,0.99081214,0.045569036
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2454,Q9C9W5,Q9C9W5,Q9C9W5,Q9C9W5,True,,unmapped_to_nodes,,False,49.91237739,0.999065303,0.015577105
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2455,Q9C9Z2,Q9C9Z2,Q9C9Z2,Q9C9Z2,True,,unmapped_to_nodes,,False,53.68631119,0.986443976,0.055995827
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2456,Q9C9Z3,Q9C9Z3,Q9C9Z3,Q9C9Z3,True,,unmapped_to_nodes,,False,52.03667851,0.974663783,0.073516392
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2457,Q9C9Z6,Q9C9Z6,Q9C9Z6,Q9C9Z6,True,,unmapped_to_nodes,,False,53.87363896,0.976236029,0.05854892
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2458,Q9C9Z9,Q9C9Z9,Q9C9Z9,Q9C9Z9,True,,unmapped_to_nodes,,False,48.1678363,0.983055831,0.061762998
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2459,Q9CA23,Q9CA23,Q9CA23,Q9CA23,True,,unmapped_to_nodes,,False,52.59850092,0.993159046,0.034535647
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2460,Q9CA40,Q9CA40,Q9CA40,Q9CA40,True,,unmapped_to_nodes,,False,51.87870784,0.978294445,0.070345098
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2464,Q9CAC5,Q9CAC5,Q9CAC5,Q9CAC5,True,,unmapped_to_nodes,,False,54.02734765,0.988408015,0.052049261
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2465,Q9CAC8,Q9CAC8,Q9CAC8,Q9CAC8,True,,unmapped_to_nodes,,False,55.86745093,0.997591655,0.021558114
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2468,Q9CAF5,Q9CAF5,Q9CAF5,Q9CAF5,True,,unmapped_to_nodes,,False,53.27032326,0.998414166,0.019104123
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2471,Q9CAP1,Q9CAP1,Q9CAP1,Q9CAP1,True,,unmapped_to_nodes,,False,53.20930993,0.994793154,0.032427035
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2472,Q9CAP8,Q9CAP8,Q9CAP8,Q9CAP8,True,,unmapped_to_nodes,,False,47.93432222,0.994071186,0.037420624
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2477,Q9CAZ7,Q9CAZ7,Q9CAZ7,Q9CAZ7,True,,unmapped_to_nodes,,False,55.46470697,0.99741448,0.021513715
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2478,Q9CB01,Q9CB01,Q9CB01,Q9CB01,True,,unmapped_to_nodes,,False,51.95832629,0.994484247,0.036108207
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2479,Q9FDW8,Q9FDW8,Q9FDW8,Q9FDW8,True,,unmapped_to_nodes,,False,61.25921405,0.986366984,0.043238713
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2480,Q9FDX6,Q9FDX6,Q9FDX6,Q9FDX6,True,,unmapped_to_nodes,,False,60.9975897,0.946374561,0.092838049
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2482,Q9FE18,Q9FE18,Q9FE18,Q9FE18,True,,unmapped_to_nodes,,False,59.20255908,0.920864095,0.087120928
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2483,Q9FE38,Q9FE38,Q9FE38,Q9FE38,True,,unmapped_to_nodes,,False,57.46010774,0.967514056,0.076838291
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2486,Q9FEB5,Q9FEB5,Q9FEB5,Q9FEB5,True,,unmapped_to_nodes,,False,46.97500191,0.994802638,0.036709414
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2487,Q9FEC1,Q9FEC1,Q9FEC1,Q9FEC1,True,,unmapped_to_nodes,,False,54.76184316,0.994987477,0.03231934
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2489,Q9FEG2,Q9FEG2,Q9FEG2,Q9FEG2,True,,unmapped_to_nodes,,False,58.50347644,0.991331579,0.03507292
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2493,Q9FF88,Q9FF88,Q9FF88,Q9FF88,True,,unmapped_to_nodes,,False,56.92938323,0.983202981,0.051887541
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2495,Q9FF91,Q9FF91,Q9FF91,Q9FF91,True,,unmapped_to_nodes,,False,49.64252773,0.980671067,0.055018377
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2496,Q9FF98,Q9FF98,Q9FF98,Q9FF98,True,,unmapped_to_nodes,,False,60.45768897,0.99270355,0.033213512
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2498,Q9FFC7,Q9FFC7,Q9FFC7,Q9FFC7,True,,unmapped_to_nodes,,False,47.29042268,0.997104169,0.026875196
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2500,Q9FFD8,Q9FFD8,Q9FFD8,Q9FFD8,True,,unmapped_to_nodes,,False,68.12123204,0.907857075,0.076240001
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2501,Q9FFE0,Q9FFE0,Q9FFE0,Q9FFE0,True,,unmapped_to_nodes,,False,56.43430555,0.99873494,0.015438494
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2502,Q9FFE6,Q9FFE6,Q9FFE6,Q9FFE6,True,,unmapped_to_nodes,,False,49.14584133,0.996080315,0.030399419
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2503,Q9FFF4,Q9FFF4,Q9FFF4,Q9FFF4,True,,unmapped_to_nodes,,False,51.69508055,0.995156149,0.034287978
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2504,Q9FFG6,Q9FFG6,Q9FFG6,Q9FFG6,True,,unmapped_to_nodes,,False,57.62070922,0.997812732,0.019427744
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2505,Q9FFH6,Q9FFH6,Q9FFH6,Q9FFH6,True,,unmapped_to_nodes,,False,62.74450279,0.992548752,0.028460429
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2506,Q9FFI3,Q9FFI3,Q9FFI3,Q9FFI3,True,,unmapped_to_nodes,,False,59.17644814,0.971133312,0.059643212
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2507,Q9FFJ2,Q9FFJ2,Q9FFJ2,Q9FFJ2,True,,unmapped_to_nodes,,False,54.12428858,0.989293177,0.05032702
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2512,Q9FFT6,Q9FFT6,Q9FFT6,Q9FFT6,True,,unmapped_to_nodes,,False,52.52274062,0.978075575,0.064970695
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2515,Q9FFW9,Q9FFW9,Q9FFW9,Q9FFW9,True,,unmapped_to_nodes,,False,47.19371364,0.980762812,0.065142618
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2516,Q9FFX0,Q9FFX0,Q9FFX0,Q9FFX0,True,,unmapped_to_nodes,,False,54.2982077,0.994568008,0.033115229
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2517,Q9FG04,Q9FG04,Q9FG04,Q9FG04,True,,unmapped_to_nodes,,False,55.00109124,0.988903191,0.047496389
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2518,Q9FG36,Q9FG36,Q9FG36,Q9FG36,True,,unmapped_to_nodes,,False,52.93217355,0.994969027,0.032472725
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2519,Q9FG38,Q9FG38,Q9FG38,Q9FG38,True,,unmapped_to_nodes,,False,44.43238102,0.993946686,0.0359499
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2521,Q9FG81,Q9FG81,Q9FG81,Q9FG81,True,,unmapped_to_nodes,,False,58.75835125,0.978381193,0.067680175
intact_cell_MS2,melting-point-Lyu2023-intact-cell-MS2.csv,2522,Q9FG89,Q9FG89,Q9FG89,Q9FG89,True,,unmapped_to_nodes,,False,54.48115063,0.992419155,0.041220763
