source,target
AT3G46010,AT4G23650
AT3G46010,AT5G10450
AT3G46060,AT4G17720
AT3G46510,AT4G33430
AT3G46510,AT5G46330
AT3G46520,AT5G09810
AT3G46580,AT4G18390
AT3G46580,AT5G55190
AT3G46580,AT5G57180
AT3G46580,AT5G66750
AT3G46640,AT5G28640
AT3G46740,AT4G25030
AT3G46740,AT4G35450
AT3G46780,AT3G57870
AT3G46830,AT5G10290
AT3G46900,AT3G46900
AT3G47470,AT4G00355
AT3G47470,AT4G02510
AT3G47620,AT3G52910
AT3G47620,AT3G57750
AT3G47620,AT3G57870
AT3G47620,AT3G62980
AT3G47620,AT4G02770
AT3G47620,AT4G04450
AT3G47620,AT4G04800
AT3G47620,AT4G08150
AT3G47620,AT4G09980
AT3G47620,AT4G12460
AT3G47620,AT4G15545
AT3G47620,AT4G18390
AT3G47620,AT4G20380
AT3G47620,AT4G24390
AT3G47620,AT4G34740
AT3G47620,AT4G35250
AT3G47620,AT4G36690
AT3G47620,AT4G36860
AT3G47620,AT4G37460
AT3G47620,AT5G03850
AT3G47620,AT5G06160
AT3G47620,AT5G08330
AT3G47620,AT5G11980
AT3G47620,AT5G12980
AT3G47620,AT5G14170
AT3G47620,AT5G17490
AT3G47620,AT5G17800
AT3G47620,AT5G24470
AT3G47620,AT5G24520
AT3G47620,AT5G25220
AT3G47620,AT5G27910
AT3G47620,AT5G28640
AT3G47620,AT5G28900
AT3G47620,AT5G38420
AT3G47620,AT5G38640
AT3G47620,AT5G39660
AT3G47620,AT5G42470
AT3G47620,AT5G59380
AT3G47620,AT5G59570
AT3G47620,AT5G60120
AT3G47620,AT5G61380
AT3G47620,AT5G63370
AT3G47620,AT5G66240
AT3G47780,AT5G06320
AT3G48080,AT3G52430
AT3G48080,AT5G14930
AT3G48090,AT3G48090
AT3G48090,AT3G52430
AT3G48090,AT4G16890
AT3G48090,AT4G31700
AT3G48090,AT4G37460
AT3G48090,AT5G14930
AT3G48090,AT5G45250
AT3G48150,AT3G52050
AT3G48150,AT4G02770
AT3G48150,AT4G25740
AT3G48150,AT4G32010
AT3G48150,AT4G32295
AT3G48150,AT4G32570
AT3G48150,AT4G34740
AT3G48150,AT5G17790
AT3G48150,AT5G38640
AT3G48160,AT3G48750
AT3G48160,AT4G28980
AT3G48160,AT4G36710
AT3G48160,AT4G37630
AT3G48240,AT5G45410
AT3G48240,AT5G64430
AT3G48590,AT4G14540
AT3G48590,AT5G08190
AT3G48590,AT5G15840
AT3G48590,AT5G47640
AT3G48590,AT5G59570
AT3G48670,AT3G48670
AT3G48670,AT4G00380
AT3G48680,AT4G32570
AT3G48750,AT3G48750
AT3G48750,AT3G50070
AT3G48750,AT3G50630
AT3G48750,AT3G54180
AT3G48750,AT4G02520
AT3G48750,AT4G03270
AT3G48750,AT4G04910
AT3G48750,AT4G17750
AT3G48750,AT4G28980
AT3G48750,AT4G34160
AT3G48750,AT4G37630
AT3G48750,AT5G02500
AT3G48750,AT5G03415
AT3G48750,AT5G06150
AT3G48750,AT5G10440
AT3G48750,AT5G10480
AT3G48750,AT5G11300
AT3G48750,AT5G25380
AT3G48750,AT5G27620
AT3G48750,AT5G40460
AT3G48750,AT5G43080
AT3G48750,AT5G48820
AT3G48750,AT5G63610
AT3G48750,AT5G65420
AT3G48750,AT5G67260
AT3G48870,AT4G25370
AT3G48890,AT4G02510
AT3G48890,AT4G05320
AT3G48890,AT4G13510
AT3G48890,AT4G13770
AT3G48890,AT4G22690
AT3G48890,AT4G29330
AT3G48890,AT4G31340
AT3G48890,AT5G10290
AT3G48890,AT5G12860
AT3G48890,AT5G38970
AT3G48890,AT5G47910
AT3G48890,AT5G48380
AT3G48890,AT5G57940
AT3G49010,AT5G45410
AT3G49240,AT5G20280
AT3G49250,AT4G21670
AT3G49260,AT5G37780
AT3G49500,AT5G23570
AT3G49670,AT4G08850
AT3G49670,AT5G16000
AT3G49670,AT5G41180
AT3G49750,AT4G33430
AT3G50060,AT3G50060
AT3G50060,AT4G16360
AT3G50060,AT4G18390
AT3G50060,AT4G27920
AT3G50060,AT5G05440
AT3G50060,AT5G20730
AT3G50060,AT5G53160
AT3G50060,AT5G63860
AT3G50070,AT3G50630
AT3G50070,AT3G54180
AT3G50070,AT5G48820
AT3G50070,AT5G63610
AT3G50310,AT3G51920
AT3G50310,AT5G21274
AT3G50310,AT5G37780
AT3G50500,AT4G18710
AT3G50500,AT4G26080
AT3G50500,AT4G33950
AT3G50500,AT4G34000
AT3G50500,AT5G21326
AT3G50500,AT5G57050
AT3G50630,AT4G03270
AT3G50630,AT4G34160
AT3G50630,AT4G37630
AT3G50630,AT5G10440
AT3G50630,AT5G27620
AT3G50630,AT5G63610
AT3G50630,AT5G64930
AT3G50630,AT5G65420
AT3G50630,AT5G67260
AT3G50670,AT3G61860
AT3G50670,AT4G31580
AT3G50670,AT4G36690
AT3G50670,AT4G37260
AT3G50930,AT3G57870
AT3G50950,AT3G57750
AT3G50950,AT5G25440
AT3G50950,AT5G26710
AT3G51130,AT4G32570
AT3G51550,AT3G53420
AT3G51550,AT4G01850
AT3G51550,AT4G38430
AT3G51770,AT4G26100
AT3G51770,AT5G65800
AT3G51800,AT5G16850
AT3G51820,AT4G25030
AT3G51820,AT5G37770
AT3G51920,AT3G58780
AT3G51920,AT3G59150
AT3G51920,AT3G61160
AT3G51920,AT4G14340
AT3G51920,AT4G23650
AT3G51920,AT4G23810
AT3G51920,AT4G24390
AT3G51920,AT4G30960
AT3G51920,AT4G35600
AT3G51920,AT4G36250
AT3G51920,AT4G37870
AT3G51920,AT5G13790
AT3G51920,AT5G20810
AT3G51920,AT5G27050
AT3G51920,AT5G35410
AT3G51920,AT5G39670
AT3G51920,AT5G49760
AT3G51920,AT5G56030
AT3G51920,AT5G66790
AT3G52120,AT4G37260
AT3G52200,AT3G57870
AT3G52420,AT4G35450
AT3G52450,AT3G52450
AT3G52450,AT4G28650
AT3G52450,AT5G03240
AT3G52450,AT5G42220
AT3G52590,AT4G24560
AT3G52590,AT5G43990
AT3G52850,AT3G52850
AT3G52850,AT5G11710
AT3G52850,AT5G25752
AT3G52890,AT3G52890
AT3G52890,AT5G38560
AT3G52890,AT5G65930
AT3G52910,AT4G00850
AT3G52910,AT5G28640
AT3G53110,AT5G16850
AT3G53110,AT5G45410
AT3G53120,AT3G53120
AT3G53120,AT4G21560
AT3G53120,AT4G32760
AT3G53120,AT5G13860
AT3G53150,AT5G45410
AT3G53260,AT3G53260
AT3G53390,AT4G26840
AT3G53420,AT3G53420
AT3G53420,AT4G00430
AT3G53420,AT4G11850
AT3G53420,AT4G23400
AT3G53420,AT4G35790
AT3G53420,AT5G06320
AT3G53420,AT5G58060
AT3G53510,AT3G57650
AT3G53510,AT5G06320
AT3G53510,AT5G25752
AT3G53620,AT5G56750
AT3G53990,AT3G53990
AT3G53990,AT3G59220
AT3G53990,AT3G60600
AT3G53990,AT4G17730
AT3G53990,AT5G14240
AT3G54090,AT3G54090
AT3G54110,AT4G25030
AT3G54140,AT5G06320
AT3G54140,AT5G52240
AT3G54170,AT3G54170
AT3G54170,AT3G56190
AT3G54170,AT4G10760
AT3G54170,AT5G09250
AT3G54170,AT5G19140
AT3G54170,AT5G19780
AT3G54170,AT5G51280
AT3G54170,AT5G56670
AT3G54170,AT5G60980
AT3G54170,AT5G66570
AT3G54180,AT3G54180
AT3G54180,AT4G03270
AT3G54180,AT4G28980
AT3G54180,AT4G37630
AT3G54180,AT5G06150
AT3G54180,AT5G10440
AT3G54180,AT5G11300
AT3G54180,AT5G25380
AT3G54180,AT5G27620
AT3G54180,AT5G43080
AT3G54180,AT5G48820
AT3G54180,AT5G63610
AT3G54180,AT5G65420
AT3G54180,AT5G67260
AT3G54230,AT3G62310
AT3G54230,AT4G36690
AT3G54300,AT4G32650
AT3G54300,AT4G39400
AT3G54300,AT5G46240
AT3G54320,AT3G54320
AT3G54320,AT5G19000
AT3G54340,AT3G54340
AT3G54340,AT4G01370
AT3G54340,AT4G18960
AT3G54340,AT4G39100
AT3G54340,AT5G20240
AT3G54360,AT4G35090
AT3G54400,AT5G45410
AT3G54590,AT5G45410
AT3G54610,AT4G02500
AT3G54610,AT4G11420
AT3G54610,AT4G16420
AT3G54610,AT4G32070
AT3G54610,AT4G37490
AT3G54610,AT4G40030
AT3G54610,AT5G03540
AT3G54610,AT5G06150
AT3G54610,AT5G08630
AT3G54610,AT5G22880
AT3G54610,AT5G38640
AT3G54650,AT4G34210
AT3G54650,AT4G34470
AT3G54650,AT5G42190
AT3G54660,AT5G09420
AT3G55360,AT3G55360
AT3G55440,AT3G61260
AT3G55440,AT4G23400
AT3G55440,AT5G11870
AT3G55460,AT3G55460
AT3G55460,AT4G31580
AT3G55460,AT5G04280
AT3G56090,AT5G01820
AT3G56090,AT5G21170
AT3G56130,AT5G35360
AT3G56150,AT3G57290
AT3G56150,AT3G61140
AT3G56150,AT4G14110
AT3G56150,AT5G27640
AT3G56410,AT4G25030
AT3G56490,AT5G63610
AT3G56800,AT4G01370
AT3G56800,AT5G63870
AT3G56860,AT3G56860
AT3G56860,AT4G26840
AT3G56860,AT4G33950
AT3G56910,AT4G26110
AT3G57290,AT4G32570
AT3G57290,AT5G08130
AT3G57390,AT4G28910
AT3G57390,AT5G12980
AT3G57390,AT5G13790
AT3G57530,AT4G34000
AT3G57530,AT5G14870
AT3G57560,AT3G57560
AT3G57560,AT4G01900
AT3G57650,AT4G20390
AT3G57650,AT5G05170
AT3G57670,AT4G18390
AT3G57750,AT5G25440
AT3G57860,AT4G22910
AT3G57860,AT4G33270
AT3G57860,AT5G13840
AT3G57870,AT3G62600
AT3G57870,AT3G63130
AT3G57870,AT4G02510
AT3G57870,AT4G08900
AT3G57870,AT4G12780
AT3G57870,AT4G17330
AT3G57870,AT4G23570
AT3G57870,AT4G23730
AT3G57870,AT4G24280
AT3G57870,AT4G24940
AT3G57870,AT4G26840
AT3G57870,AT4G27500
AT3G57870,AT4G29040
AT3G57870,AT4G29060
AT3G57870,AT4G29130
AT3G57870,AT4G29160
AT3G57870,AT4G35730
AT3G57870,AT4G37490
AT3G57870,AT4G38710
AT3G57870,AT4G39100
AT3G57870,AT5G02470
AT3G57870,AT5G02500
AT3G57870,AT5G05010
AT3G57870,AT5G05270
AT3G57870,AT5G06110
AT3G57870,AT5G07340
AT3G57870,AT5G07530
AT3G57870,AT5G08130
AT3G57870,AT5G10200
AT3G57870,AT5G13930
AT3G57870,AT5G15090
AT3G57870,AT5G23940
AT3G57870,AT5G24350
AT3G57870,AT5G25980
AT3G57870,AT5G26830
AT3G57870,AT5G28540
AT3G57870,AT5G35630
AT3G57870,AT5G42020
AT3G57870,AT5G43080
AT3G57870,AT5G45510
AT3G57870,AT5G47690
AT3G57870,AT5G50150
AT3G57870,AT5G51040
AT3G57870,AT5G53400
AT3G57870,AT5G55070
AT3G57870,AT5G55160
AT3G57870,AT5G55170
AT3G57870,AT5G58490
AT3G57870,AT5G60390
AT3G57870,AT5G60410
AT3G57870,AT5G60930
AT3G57870,AT5G62190
AT3G57870,AT5G66140
AT3G57870,AT5G67500
AT3G58780,AT4G01370
AT3G58780,AT5G13790
AT3G58780,AT5G21274
AT3G58780,AT5G37780
AT3G58840,AT3G58840
AT3G59020,AT5G16850
AT3G59060,AT4G10180
AT3G59060,AT4G37710
AT3G59060,AT5G61380
AT3G59150,AT4G34210
AT3G59150,AT4G34470
AT3G59150,AT5G21274
AT3G59150,AT5G37780
AT3G59150,AT5G42190
AT3G59220,AT5G13450
AT3G59380,AT4G35020
AT3G59380,AT5G40280
AT3G59600,AT4G04885
AT3G59760,AT3G59760
AT3G59760,AT5G56760
AT3G59810,AT4G30330
AT3G59810,AT5G48870
AT3G60010,AT4G02570
AT3G60010,AT4G12560
AT3G60010,AT4G24210
AT3G60600,AT3G60600
AT3G60600,AT4G22540
AT3G60600,AT4G25100
AT3G60600,AT4G26450
AT3G60600,AT4G26455
AT3G60600,AT4G34460
AT3G60600,AT4G35100
AT3G60600,AT5G04560
AT3G60600,AT5G05760
AT3G60600,AT5G08080
AT3G60600,AT5G46110
AT3G60600,AT5G53560
AT3G60820,AT5G11980
AT3G60820,AT5G25260
AT3G61070,AT3G61070
AT3G61110,AT5G56750
AT3G61140,AT3G61140
AT3G61140,AT4G14110
AT3G61140,AT5G14250
AT3G61140,AT5G20570
AT3G61140,AT5G42970
AT3G61150,AT4G02770
AT3G61160,AT3G61160
AT3G61160,AT5G21274
AT3G61160,AT5G37780
AT3G61430,AT4G35100
AT3G61710,AT4G34660
AT3G61830,AT3G61830
AT3G61830,AT4G23980
AT3G61830,AT4G32010
AT3G61830,AT5G13930
AT3G61830,AT5G60450
AT3G61830,AT5G62000
AT3G61860,AT5G62600
AT3G61870,AT4G25030
AT3G62240,AT4G18390
AT3G62560,AT5G11870
AT3G62800,AT3G62800
AT3G62800,AT5G20320
AT3G62870,AT4G26110
AT3G62930,AT5G06950
AT3G62980,AT3G62980
AT3G62980,AT4G14550
AT3G62980,AT4G14560
AT3G62980,AT4G29700
AT3G62980,AT4G34210
AT3G62980,AT4G36800
AT3G62980,AT5G41790
AT3G62980,AT5G42190
AT3G63010,AT4G08920
AT3G63010,AT5G14170
AT3G63010,AT5G17490
AT3G63130,AT5G11390
AT3G63280,AT3G63280
AT3G63500,AT3G63500
AT3G63500,AT5G48160
AT4G00020,AT5G20850
AT4G00020,AT5G45010
AT4G00238,AT5G59380
AT4G00355,AT4G16520
AT4G00355,AT5G38660
AT4G00355,AT5G44020
AT4G00355,AT5G66190
AT4G00430,AT4G35100
AT4G00650,AT4G00650
AT4G00650,AT5G22330
AT4G00650,AT5G44200
AT4G00650,AT5G61920
AT4G00710,AT4G08850
AT4G00710,AT4G18710
AT4G00710,AT4G39400
AT4G00720,AT4G00720
AT4G00850,AT5G53660
AT4G01026,AT4G18620
AT4G01026,AT4G26080
AT4G01370,AT4G01370
AT4G01370,AT4G08480
AT4G01370,AT4G08500
AT4G01370,AT4G11890
AT4G01370,AT4G18040
AT4G01370,AT4G20360
AT4G01370,AT4G23650
AT4G01370,AT4G23810
AT4G01370,AT4G25560
AT4G01370,AT4G29810
AT4G01370,AT4G38960
AT4G01370,AT5G02470
AT4G01370,AT5G05130
AT4G01370,AT5G08330
AT4G01370,AT5G10140
AT4G01370,AT5G13790
AT4G01370,AT5G17800
AT4G01370,AT5G27640
AT4G01370,AT5G47640
AT4G01370,AT5G60120
AT4G01370,AT5G62000
AT4G01370,AT5G63310
AT4G01370,AT5G63470
AT4G01700,AT5G21170
AT4G01720,AT4G04450
AT4G01720,AT4G22070
AT4G01720,AT5G12980
AT4G01720,AT5G27910
AT4G01850,AT4G09000
AT4G01900,AT4G01900
AT4G02020,AT4G28910
AT4G02150,AT4G15900
AT4G02150,AT4G24840
AT4G02150,AT4G25920
AT4G02150,AT4G32570
AT4G02150,AT4G37260
AT4G02150,AT5G08560
AT4G02150,AT5G09250
AT4G02150,AT5G16850
AT4G02350,AT5G12370
AT4G02350,AT5G49830
AT4G02390,AT4G02390
AT4G02500,AT4G02500
AT4G02510,AT4G02770
AT4G02510,AT4G10340
AT4G02510,AT4G12800
AT4G02510,AT4G22890
AT4G02510,AT4G28750
AT4G02510,AT4G33950
AT4G02510,AT4G34620
AT4G02510,AT4G35450
AT4G02510,AT5G01530
AT4G02510,AT5G25752
AT4G02510,AT5G38410
AT4G02510,AT5G38430
AT4G02510,AT5G54270
AT4G02510,AT5G66190
AT4G02570,AT4G34210
AT4G02570,AT5G20570
AT4G02570,AT5G42190
AT4G02680,AT5G65800
AT4G02770,AT4G11960
AT4G02770,AT4G19700
AT4G02770,AT4G22890
AT4G02770,AT4G37260
AT4G02840,AT4G20440
AT4G02840,AT5G44500
AT4G02840,AT5G45410
AT4G02980,AT4G28270
AT4G03270,AT5G48820
AT4G03520,AT5G15090
AT4G03520,AT5G35790
AT4G04020,AT4G04020
AT4G04020,AT5G55220
AT4G04320,AT4G15560
AT4G04450,AT4G18390
AT4G04450,AT4G31800
AT4G04450,AT5G12980
AT4G04490,AT4G11890
AT4G04490,AT5G46330
AT4G04640,AT4G34090
AT4G04640,AT4G37130
AT4G04720,AT4G26080
AT4G04740,AT4G26080
AT4G04885,AT4G04885
AT4G04885,AT5G12980
AT4G04885,AT5G24470
AT4G04890,AT4G21750
AT4G04890,AT5G38420
AT4G04910,AT5G04870
AT4G04950,AT4G04950
AT4G04950,AT4G25920
AT4G04950,AT4G34890
AT4G04950,AT4G35910
AT4G04950,AT5G09830
AT4G04950,AT5G18400
AT4G04950,AT5G63970
AT4G04980,AT5G45410
AT4G05320,AT5G52240
AT4G05420,AT4G10180
AT4G05420,AT4G11110
AT4G05420,AT4G15900
AT4G05420,AT4G28450
AT4G05420,AT4G29830
AT4G05420,AT4G31160
AT4G05420,AT4G34460
AT4G05420,AT4G35050
AT4G05420,AT5G12920
AT4G05420,AT5G13480
AT4G05420,AT5G41560
AT4G05420,AT5G46210
AT4G05420,AT5G58230
AT4G05420,AT5G66240
AT4G05520,AT4G26840
AT4G08150,AT4G08150
AT4G08150,AT4G08520
AT4G08150,AT4G32010
AT4G08150,AT4G32570
AT4G08150,AT5G01840
AT4G08150,AT5G02030
AT4G08150,AT5G06160
AT4G08150,AT5G11060
AT4G08150,AT5G11980
AT4G08150,AT5G12980
AT4G08150,AT5G17490
AT4G08150,AT5G24520
AT4G08150,AT5G25220
AT4G08150,AT5G38420
AT4G08150,AT5G43810
AT4G08150,AT5G50580
AT4G08150,AT5G50680
AT4G08150,AT5G59730
AT4G08150,AT5G60120
AT4G08150,AT5G62090
AT4G08500,AT4G23810
AT4G08500,AT4G29810
AT4G08500,AT5G54590
AT4G08520,AT4G32520
AT4G08920,AT4G08920
AT4G08920,AT4G34530
AT4G08920,AT5G57360
AT4G09000,AT4G14880
AT4G09000,AT4G35640
AT4G09000,AT4G35650
AT4G09000,AT5G16570
AT4G09000,AT5G17330
AT4G09000,AT5G27420
AT4G09000,AT5G28640
AT4G09000,AT5G37600
AT4G09000,AT5G43330
AT4G09000,AT5G55630
AT4G09320,AT4G35090
AT4G09550,AT5G05620
AT4G09550,AT5G06680
AT4G10180,AT5G20570
AT4G10180,AT5G46210
AT4G10180,AT5G61270
AT4G10840,AT5G03040
AT4G10840,AT5G56750
AT4G10920,AT5G09250
AT4G10970,AT5G16850
AT4G11110,AT4G11110
AT4G11110,AT4G21100
AT4G11110,AT5G15840
AT4G11130,AT4G11130
AT4G11220,AT4G16360
AT4G11220,AT4G18430
AT4G11220,AT4G23630
AT4G11220,AT5G21170
AT4G11260,AT4G37460
AT4G11260,AT5G51700
AT4G11260,AT5G52640
AT4G11260,AT5G56030
AT4G11260,AT5G61900
AT4G11280,AT4G26080
AT4G11280,AT5G38480
AT4G11380,AT5G22770
AT4G11380,AT5G46630
AT4G11660,AT4G11660
AT4G11660,AT5G27030
AT4G11860,AT4G26080
AT4G11860,AT5G55480
AT4G11920,AT4G37490
AT4G11920,AT5G02530
AT4G11920,AT5G06150
AT4G11960,AT5G66190
AT4G12560,AT4G34210
AT4G12560,AT4G34470
AT4G12560,AT5G42190
AT4G12730,AT5G04870
AT4G12730,AT5G14870
AT4G13250,AT4G22920
AT4G13250,AT4G37000
AT4G13250,AT5G04900
AT4G13510,AT4G13510
AT4G13510,AT5G06320
AT4G13520,AT5G42970
AT4G13670,AT4G27670
AT4G13760,AT4G25030
AT4G13770,AT4G35950
AT4G13770,AT5G47120
AT4G13770,AT5G52240
AT4G13830,AT4G15560
AT4G13930,AT4G24560
AT4G13930,AT4G37130
AT4G13940,AT4G25030
AT4G13940,AT5G45410
AT4G14040,AT4G34460
AT4G14110,AT4G14110
AT4G14110,AT5G14250
AT4G14110,AT5G42970
AT4G14160,AT5G19000
AT4G14340,AT5G21274
AT4G14340,AT5G37780
AT4G14410,AT5G54680
AT4G14540,AT5G27910
AT4G14540,AT5G50470
AT4G14540,AT5G50480
AT4G14540,AT5G50490
AT4G14540,AT5G63470
AT4G14550,AT4G14560
AT4G14550,AT4G18390
AT4G14550,AT5G20730
AT4G14550,AT5G37020
AT4G14550,AT5G43700
AT4G14550,AT5G54640
AT4G14550,AT5G60450
AT4G14560,AT4G14560
AT4G14560,AT4G23980
AT4G14560,AT5G12980
AT4G14560,AT5G20730
AT4G14560,AT5G27030
AT4G14560,AT5G37020
AT4G14560,AT5G43700
AT4G14560,AT5G60450
AT4G14700,AT5G13060
AT4G14713,AT4G14720
AT4G14713,AT4G28910
AT4G14713,AT4G32570
AT4G14713,AT5G17690
AT4G14713,AT5G27910
AT4G14713,AT5G35770
AT4G14713,AT5G63470
AT4G14720,AT4G14720
AT4G14720,AT4G16143
AT4G14720,AT4G28910
AT4G14720,AT4G32295
AT4G14720,AT4G32570
AT4G14720,AT5G35770
AT4G14720,AT5G63470
AT4G14880,AT5G56750
AT4G14960,AT5G16050
AT4G15090,AT4G15090
AT4G15090,AT5G11260
AT4G15560,AT4G15560
AT4G15770,AT4G32570
AT4G15770,AT4G37260
AT4G15900,AT5G45410
AT4G16143,AT4G17950
AT4G16143,AT4G25920
AT4G16143,AT4G32570
AT4G16143,AT4G37260
AT4G16143,AT5G08560
AT4G16143,AT5G09250
AT4G16143,AT5G09810
AT4G16143,AT5G16850
AT4G16143,AT5G17690
AT4G16143,AT5G53480
AT4G16250,AT4G16250
AT4G16250,AT4G18130
AT4G16280,AT5G13480
AT4G16340,AT4G16340
AT4G16340,AT4G26080
AT4G16340,AT4G35950
AT4G16340,AT5G57050
AT4G16340,AT5G62880
AT4G16360,AT4G17870
AT4G16360,AT4G23570
AT4G16360,AT4G26720
AT4G16360,AT4G34230
AT4G16360,AT5G01820
AT4G16420,AT5G49210
AT4G16430,AT5G13220
AT4G16520,AT4G24690
AT4G16520,AT4G34660
AT4G16520,AT5G24930
AT4G16520,AT5G45900
AT4G16520,AT5G61500
AT4G16760,AT4G24190
AT4G16845,AT5G17690
AT4G16860,AT5G56010
AT4G17370,AT5G45410
AT4G17615,AT4G24400
AT4G17615,AT4G30960
AT4G17615,AT5G01810
AT4G17615,AT5G10930
AT4G17615,AT5G21170
AT4G17615,AT5G35410
AT4G17615,AT5G57050
AT4G17615,AT5G64070
AT4G17720,AT4G18800
AT4G17720,AT5G47200
AT4G17730,AT4G24770
AT4G17730,AT5G01540
AT4G17730,AT5G03540
AT4G17730,AT5G05760
AT4G17730,AT5G10860
AT4G17730,AT5G13630
AT4G17730,AT5G14240
AT4G17730,AT5G29000
AT4G17730,AT5G39410
AT4G17730,AT5G56750
AT4G17730,AT5G60640
AT4G17730,AT5G64140
AT4G17750,AT4G17750
AT4G17750,AT5G02500
AT4G17750,AT5G16820
AT4G17750,AT5G63870
AT4G17870,AT4G18620
AT4G17870,AT4G26080
AT4G17870,AT5G57050
AT4G17880,AT5G13220
AT4G17880,AT5G20900
AT4G18040,AT4G37260
AT4G18040,AT5G42950
AT4G18060,AT4G32570
AT4G18160,AT5G58060
AT4G18390,AT4G18960
AT4G18390,AT4G20380
AT4G18390,AT4G23980
AT4G18390,AT5G08330
AT4G18390,AT5G24470
AT4G18390,AT5G28640
AT4G18390,AT5G60100
AT4G18430,AT4G18430
AT4G18430,AT5G17490
AT4G18480,AT5G56750
AT4G18620,AT4G18620
AT4G18620,AT4G26080
AT4G18620,AT4G27920
AT4G18620,AT5G05440
AT4G18620,AT5G46790
AT4G18620,AT5G53160
AT4G18620,AT5G57050
AT4G18710,AT4G18710
AT4G18710,AT4G33950
AT4G18710,AT4G34460
AT4G18710,AT4G35230
AT4G18710,AT4G39680
AT4G18710,AT5G03040
AT4G18710,AT5G05970
AT4G18710,AT5G11710
AT4G18710,AT5G15840
AT4G18710,AT5G18230
AT4G18710,AT5G18610
AT4G18710,AT5G20730
AT4G18710,AT5G24520
AT4G18710,AT5G41260
AT4G18710,AT5G52640
AT4G18710,AT5G56010
AT4G18710,AT5G62000
AT4G18710,AT5G64330
AT4G18710,AT5G66880
AT4G18770,AT5G27030
AT4G18780,AT4G18780
AT4G18780,AT4G32410
AT4G18780,AT5G05170
AT4G18780,AT5G17420
AT4G18780,AT5G41940
AT4G18780,AT5G44030
AT4G18780,AT5G49720
AT4G18780,AT5G64740
AT4G18880,AT4G18880
AT4G18960,AT4G18960
AT4G18960,AT5G13790
AT4G18960,AT5G20240
AT4G18960,AT5G60910
AT4G19170,AT5G17790
AT4G19170,AT5G56760
AT4G19690,AT4G30370
AT4G19700,AT5G08330
AT4G19700,AT5G15840
AT4G19700,AT5G38640
AT4G19700,AT5G42980
AT4G19700,AT5G58270
AT4G20020,AT4G20020
AT4G20270,AT4G33430
AT4G20270,AT5G16000
AT4G20270,AT5G41180
AT4G20270,AT5G49660
AT4G20270,AT5G62230
AT4G20380,AT4G20380
AT4G20380,AT4G35090
AT4G20380,AT5G08330
AT4G20380,AT5G27910
AT4G20380,AT5G56750
AT4G20390,AT5G06320
AT4G20940,AT4G33430
AT4G20940,AT5G16000
AT4G20940,AT5G16590
AT4G20940,AT5G46330
AT4G20940,AT5G62230
AT4G21100,AT5G41560
AT4G21100,AT5G46210
AT4G21560,AT4G32570
AT4G21560,AT4G32760
AT4G21560,AT4G37130
AT4G21560,AT5G13860
AT4G21560,AT5G44560
AT4G21670,AT4G35800
AT4G21670,AT5G53060
AT4G21980,AT4G24690
AT4G21980,AT4G38630
AT4G22130,AT4G33430
AT4G22130,AT5G16000
AT4G22130,AT5G16590
AT4G22130,AT5G20480
AT4G22130,AT5G48380
AT4G22200,AT4G22200
AT4G22200,AT5G04870
AT4G22200,AT5G46240
AT4G22200,AT5G63870
AT4G22220,AT5G06410
AT4G22540,AT4G23650
AT4G22890,AT5G25752
AT4G22890,AT5G66190
AT4G22910,AT4G33270
AT4G22910,AT4G37490
AT4G22910,AT5G06150
AT4G22920,AT4G37000
AT4G22920,AT5G04900
AT4G22920,AT5G13800
AT4G23140,AT5G19280
AT4G23140,AT5G46330
AT4G23220,AT5G06320
AT4G23220,AT5G25752
AT4G23400,AT4G23400
AT4G23400,AT4G35100
AT4G23400,AT5G05170
AT4G23400,AT5G06320
AT4G23400,AT5G10840
AT4G23400,AT5G47910
AT4G23430,AT5G37780
AT4G23570,AT4G37460
AT4G23570,AT5G21170
AT4G23570,AT5G51700
AT4G23570,AT5G52640
AT4G23630,AT4G23630
AT4G23650,AT4G25240
AT4G23650,AT4G35000
AT4G23650,AT4G35570
AT4G23650,AT5G21274
AT4G23650,AT5G37780
AT4G23650,AT5G55630
AT4G23810,AT5G21274
AT4G23810,AT5G37780
AT4G23980,AT4G23980
AT4G23980,AT5G12980
AT4G23980,AT5G27030
AT4G23980,AT5G43700
AT4G23980,AT5G60450
AT4G23980,AT5G62000
AT4G24100,AT4G24100
AT4G24190,AT4G24780
AT4G24190,AT4G25030
AT4G24190,AT5G16850
AT4G24210,AT4G34210
AT4G24210,AT5G42190
AT4G24210,AT5G60410
AT4G24390,AT5G21274
AT4G24390,AT5G37780
AT4G24400,AT5G24270
AT4G24400,AT5G47100
AT4G24400,AT5G57050
AT4G24510,AT4G34460
AT4G24560,AT4G37930
AT4G24660,AT5G14240
AT4G24680,AT5G53060
AT4G24690,AT4G24690
AT4G24750,AT4G25030
AT4G24840,AT4G24840
AT4G24840,AT4G30220
AT4G24840,AT5G49210
AT4G24972,AT5G07280
AT4G24990,AT4G27960
AT4G24990,AT5G41700
AT4G25030,AT4G25030
AT4G25030,AT4G26590
AT4G25030,AT4G31990
AT4G25030,AT4G34050
AT4G25030,AT5G01530
AT4G25030,AT5G07570
AT4G25030,AT5G10360
AT4G25030,AT5G12860
AT4G25030,AT5G16440
AT4G25030,AT5G19760
AT4G25030,AT5G33320
AT4G25030,AT5G35530
AT4G25030,AT5G38660
